,"Calcium, Ca","Carbohydrate, by difference",Energy,"Fiber, total dietary","Folate, DFE","Iron, Fe","Magnesium, Mg",Niacin,"Phosphorus, P","Potassium, K",Protein,Riboflavin,Thiamin,"Vitamin A, RAE",Vitamin B-12,Vitamin B-6,"Vitamin C, total ascorbic acid",Vitamin E (alpha-tocopherol),Vitamin K (phylloquinone),"Zinc, Zn"
"(2010, 20112, 1)",-126106.57142857143,-18099.542142857143,-297758.03571428574,-7215.114285714287,-4232.214285714285,-2787.7246428571434,-49506.142857142855,-316.2067857142858,-47143.571428571435,-381583.7142857143,-3060.076428571429,-49.60650000000001,-29.379357142857145,-6154.142857142858,4.8,-81.42785714285715,52.19285714285715,-274.7242857142857,-46581.49285714285,-346.66785714285714
"(2010, 20117, 1)",3673.5714285714284,-5144.385714285714,-100804.64285714287,-426.3428571428572,-302.8571428571429,-196.64642857142857,-10354.285714285716,-217.73571428571432,-17050.0,-6660.0,-664.2714285714286,-3.9850000000000003,-19.57571428571429,2794.285714285714,5.328571428571429,-26.261428571428574,255.0,2.107142857142854,312.57142857142856,-97.92142857142858
"(2010, 30003, 1)",900.0000000000002,-493.03,-1980.0,29.76428571428572,633.2857142857143,-14.759285714285717,-12.928571428571445,16.246142857142857,-1034.7857142857142,151.0,-32.70285714285714,1.836,1.526,1763.7142857142858,0.2999999999999998,-0.12114285714285655,77.67142857142858,5.907142857142858,230.22857142857143,1.9314285714285688
"(2010, 30006, 1)",742.8214285714284,-11319.861785714285,-90027.5,-335.61071428571427,-890.6785714285716,-57.29607142857142,-2383.5357142857147,-21.290464285714293,-9153.071428571428,-73746.39285714287,-609.5060714285715,-0.2298571428571421,-7.760428571428571,2374.392857142857,-19.385714285714286,-24.991749999999996,-2174.7428571428572,-43.07142857142857,51.18928571428569,-23.567499999999995
"(2010, 30010, 1)",3075.2857142857138,-1846.2657142857147,-27357.285714285725,6.6142857142857,1658.142857142857,-8.390000000000043,-132.00000000000045,4.828428571428574,-4323.285714285716,-10162.142857142855,-344.3371428571429,1.8754285714285714,3.0114285714285716,4493.714285714286,-5.09714285714286,-7.060428571428568,-504.8285714285714,23.328571428571422,213.65714285714284,-13.737142857142828
"(2010, 30012, 1)",6878.714285714285,-1004.8535714285713,-18538.0,53.24285714285713,2458.5,58.83571428571429,821.0714285714284,88.55257142857143,857.4999999999991,1242.357142857145,125.22714285714284,8.19842857142857,4.626142857142858,6464.0,15.928571428571429,-1.272499999999999,-95.5857142857144,90.39214285714286,682.5071428571429,41.980714285714285
"(2010, 30018, 1)",730.0,-777.1328571428571,-11599.285714285716,7.092857142857149,546.7857142857142,-4.794285714285714,-133.67142857142858,5.574142857142853,-1669.428571428571,-2261.0714285714275,-86.25071428571428,0.9971428571428576,0.4314999999999998,1525.0,-2.6342857142857143,-0.790142857142857,-142.87142857142857,2.817857142857143,178.3,-6.2885714285714265
"(2010, 30020, 1)",4680.942857142857,-1092.6097142857143,-9479.314285714285,94.01428571428572,2021.857142857143,23.310000000000002,1052.2571428571428,70.518,1084.8571428571427,11802.428571428572,101.9324285714286,6.162142857142857,4.683,4894.285714285715,11.737142857142857,3.4465714285714295,36.264285714285734,61.64142857142857,571.0,34.44428571428571
"(2010, 30022, 1)",2744.5714285714284,-1072.7957142857142,-28380.71428571429,-111.85714285714282,188.28571428571422,-3.471428571428575,-276.07142857142867,-9.492285714285714,-2557.7142857142853,-30544.428571428565,-120.29714285714289,0.6722857142857137,-2.553571428571428,2613.285714285714,-16.07142857142857,-13.954999999999998,-619.5714285714287,9.338571428571427,248.92857142857144,9.961428571428574
"(2010, 30025, 1)",2106.5714285714284,-498.2857142857142,-7122.857142857143,47.092857142857135,1097.9285714285713,10.497142857142855,283.2142857142858,32.77157142857143,-535.0,6383.642857142857,-7.6650000000000205,2.9478571428571434,2.8792142857142857,2255.8571428571427,-0.5771428571428583,2.3998571428571425,93.45714285714286,19.132142857142856,283.5571428571429,10.694285714285716
