,"Calcium, Ca","Carbohydrate, by difference",Energy,"Fiber, total dietary","Folate, DFE","Iron, Fe","Magnesium, Mg",Niacin,"Phosphorus, P","Potassium, K",Protein,Riboflavin,Thiamin,"Vitamin A, RAE",Vitamin B-12,Vitamin B-6,"Vitamin C, total ascorbic acid",Vitamin E (alpha-tocopherol),Vitamin K (phylloquinone),"Zinc, Zn"
"(2010, 30059, 1)",5765.142857142857,-875.9080000000001,1307.6571428571424,168.34285714285716,2425.714285714286,35.01314285714285,1154.9142857142856,91.14285714285714,1364.8571428571431,21984.342857142856,107.97485714285713,7.776000000000001,6.767200000000001,5412.8,5.914285714285715,7.3856,459.4,81.4,586.6171428571429,44.438857142857145
"(2010, 30060, 1)",8180.2,-4346.85,-45234.79999999999,182.32857142857148,3339.2285714285713,51.228285714285704,519.1142857142859,61.90814285714285,734.3999999999996,28985.0,-167.5934285714286,8.141142857142858,5.392342857142856,7749.228571428572,2.0834285714285734,3.3358000000000025,569.9714285714285,67.57885714285713,663.3,34.82828571428571
"(2010, 30065, 1)",5853.0,371.62142857142857,-9034.285714285714,129.15714285714284,1971.2857142857142,52.652857142857144,1276.7142857142858,54.08157142857142,2278.0,21564.714285714286,57.061428571428564,5.137142857142857,4.988,3768.4285714285716,-16.271428571428572,4.606714285714286,355.0,0.125714285714281,359.4142857142857,41.94714285714286
"(2010, 30067, 1)",9158.285714285714,-1994.8114285714282,-9256.0,239.8857142857143,3505.1428571428573,113.65142857142857,2694.285714285714,120.99885714285715,5226.0,38933.142857142855,310.1257142857143,9.692000000000002,9.729142857142858,6895.428571428572,17.07428571428571,9.598285714285712,696.5428571428571,133.28571428571428,854.5428571428571,71.52571428571429
"(2010, 30072, 1)",5393.999999999999,-139.24000000000024,-20900.857142857145,64.39999999999995,2254.0,46.794285714285714,516.2857142857142,64.95,756.0,16876.0,-24.654285714285663,6.115142857142857,4.255142857142858,5662.571428571428,1.1571428571428584,1.4328571428571433,-694.8,14.63428571428571,668.7714285714286,33.06
"(2010, 30077, 1)",4121.428571428571,474.72,4375.4285714285725,30.628571428571405,1764.2857142857142,17.942857142857136,92.05714285714294,44.78142857142857,78.85714285714221,12630.342857142858,-138.12914285714288,5.2288571428571435,5.138628571428573,3853.942857142857,1.7142857142857153,4.339885714285715,313.25714285714287,64.06457142857143,449.5885714285714,15.413142857142859
"(2010, 30080, 1)",8239.857142857143,1041.7928571428572,16554.571428571428,178.35714285714283,3567.0,75.15285714285714,3149.9142857142856,127.79585714285714,5255.142857142857,36202.2,374.7037142857143,10.575999999999999,10.07805714285714,7245.228571428572,11.314285714285717,11.4866,746.4,131.63314285714284,889.4314285714286,84.85457142857143
"(2010, 30084, 1)",4787.4285714285725,407.3557142857144,-27097.71428571429,61.19999999999999,2670.857142857143,10.617142857142852,-353.1428571428569,-20.285428571428554,-4345.142857142857,14450.571428571428,-421.9214285714286,3.7528571428571427,3.7102857142857157,5854.857142857143,-25.84857142857143,0.6637142857142848,496.0,-3.5314285714285774,596.6571428571428,8.379999999999995
"(2010, 30087, 1)",3180.142857142857,-42.644285714285616,-21582.285714285714,33.81428571428572,1370.142857142857,3.7557142857142836,3.0,16.526714285714284,-301.7142857142844,8775.571428571428,-89.14142857142855,3.6517142857142852,2.654000000000001,3534.714285714286,-4.405714285714282,2.3044285714285717,236.17142857142858,-37.58857142857143,206.52857142857144,16.504285714285714
"(2010, 30091, 1)",1810.4857142857145,-900.1979999999999,-6916.571428571431,-24.86571428571426,604.4285714285713,11.76428571428572,-942.7142857142853,17.15128571428572,-682.8571428571427,-213.05714285714203,-67.01057142857144,0.9980000000000011,1.303428571428571,2823.8571428571427,9.0,-9.486142857142855,-126.54285714285714,51.4,237.21428571428572,6.75
"(2010, 30094, 1)",1096.4571428571435,-3154.091428571429,-67888.57142857142,-165.26857142857148,-387.3142857142857,-57.63085714285714,-760.8000000000002,-24.604685714285722,1171.8857142857146,-13875.200000000004,-271.5577142857143,-0.5771428571428565,-2.926971428571429,2605.2571428571428,4.62857142857143,-6.1265142857142845,-1359.5428571428574,-39.37485714285715,-207.5885714285714,15.036571428571428
"(2010, 30099, 1)",2516.8571428571427,115.7057142857143,611.7142857142862,-0.7428571428571331,930.4285714285716,27.442857142857143,315.8571428571429,-18.620714285714286,701.4285714285716,14600.857142857143,-20.30857142857144,2.987571428571428,3.1870000000000003,2700.0,8.102857142857143,1.9531428571428573,213.0,29.232857142857146,354.65714285714284,17.27857142857143
"(2010, 30100, 1)",7614.714285714285,-25.161428571428814,-7799.4285714285725,154.5857142857143,2350.714285714286,38.387142857142855,297.05714285714294,74.10385714285714,1962.0,25282.2,-39.182000000000016,6.619428571428571,6.341771428571429,4896.085714285714,4.5,3.463742857142858,386.34285714285716,87.54171428571428,504.51714285714286,20.328857142857146
"(2010, 30108, 1)",5927.5314285714285,336.0349142857143,3685.5942857142845,131.77142857142857,2279.5714285714284,60.3,1871.5714285714284,42.243857142857145,3186.285714285714,24464.571428571428,158.42062857142858,5.798857142857143,6.251428571428571,4476.428571428572,-5.188571428571427,5.734142857142858,419.69142857142856,85.82857142857142,510.2714285714286,50.90142857142857
"(2010, 30116, 1)",6659.285714285715,789.4,12275.0,183.3714285714286,2611.4285714285716,67.98571428571428,2245.714285714286,64.29142857142857,3787.142857142857,30511.428571428572,221.24285714285713,7.125714285714286,7.482857142857143,5408.571428571428,-0.8000000000000007,6.554285714285714,437.57142857142856,102.14285714285714,699.8571428571429,63.6
